OverallQual,GrLivArea,TotalBsmtSF,GarageCars,BsmtFinSF1,YearBuilt,LotArea,GarageYrBlt,YearRemodAdd,CentralAir_Y,2ndFlrSF,CentralAir_N,Fireplaces,BsmtUnfSF,LotFrontage,OpenPorchSF,MSZoning_RM,GarageType_Detchd,MSZoning_C (all),WoodDeckSF,BsmtQual,BsmtFinType1,MasVnrArea,OverallCond_3,GarageType_Attchd,KitchenQual,ExterCond,FullBath,EnclosedPorch,BedroomAbvGr,SalePrice
6,7.73718007783463,7.102499355774649,2.0,6.953684210870537,1910,8.881975184248867,7.550135342488429,1998,0,6.939253946041508,1,1,5.1298987149230735,4.110873864173311,0.0,0,1,1,0.0,4,5,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,4,11.804855999911272
6,7.488293515159428,6.715383386334681,2.0,6.47543271670409,1997,9.141847375530883,7.599901959208498,1997,1,6.782192056006791,0,0,5.176149732573829,4.248495242049359,5.093750200806762,0,0,0,0.0,2,2,0.0,0,1,1.0986122886681098,1.0986122886681098,2,0.0,3,12.229549885708273
6,7.293697720601438,6.523562306149512,2.0,5.739792912179234,1993,9.186662244621605,7.597897950521784,1993,1,6.673297967767654,0,1,5.916202062607435,4.110873864173311,4.1588830833596715,0,0,0,5.4510384535657,2,0,4.23410650459726,0,0,1.3862943611198906,1.0986122886681098,2,0.0,3,12.128116509451258
7,7.370860166536716,7.370860166536716,2.0,7.0587581525186645,1999,9.236495329453033,7.600902459542082,1999,1,0.0,0,0,6.056784013228625,4.3694478524670215,3.4011973816621555,0,0,0,5.0689042022202315,2,0,5.214935757608986,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.273735966890268
4,6.8679744089702925,6.8679744089702925,1.0,6.255750041753367,1965,9.298534382712099,7.583756300707112,1965,1,0.0,0,0,6.089044875446846,4.30406509320417,0.0,0,0,0,4.795790545596741,4,5,3.8918202981106265,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.459007676978688
5,6.728628613084702,6.129050210060545,1.0,4.6913478822291435,1920,9.271059107010888,7.560601162768557,1950,0,0.0,1,0,5.860786223465865,4.454347296253507,0.0,0,0,0,0.0,4,0,0.0,0,0,1.3862943611198906,1.6094379124341003,1,4.356708826689592,2,11.326607934898927
4,7.111512116496157,6.85751406254539,0.0,6.345636360828596,1959,9.140025198061156,0.0,1959,1,0.0,0,0,5.945420608606575,4.356708826689592,0.0,0,0,0,5.8664680569332965,4,0,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.767187766223199
6,7.384610383176974,7.384610383176974,2.0,7.0909098220799835,1977,9.268986567408916,7.589841512182657,2001,1,0.0,0,2,6.018593214496234,4.110873864173311,4.23410650459726,0,0,0,5.1298987149230735,4,0,3.367295829986474,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.230770136157428
6,7.457609289715606,6.60934924316738,2.0,0.0,1985,9.127719343287845,7.593877844605118,1985,1,6.628041376179533,0,1,6.60934924316738,4.356708826689592,3.8501476017100584,0,0,0,5.262690188904886,2,6,5.820082930352362,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.08954444723597
5,7.336936913707618,0.0,2.0,0.0,1979,8.856376036730422,7.590852123688581,1979,1,0.0,0,0,0.0,4.174387269895637,0.0,0,0,0,0.0,3,4,0.0,0,1,1.3862943611198906,0.6931471805599453,2,0.0,4,11.68658461118553
7,7.112327444710911,7.112327444710911,3.0,0.0,2009,9.249849505070895,7.605890001053122,2009,1,0.0,0,0,7.112327444710911,4.553876891600541,3.6109179126442243,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.200562492481511
7,7.506042178518122,6.947937068614969,1.0,5.41610040220442,1931,8.95660873889395,7.5766097669730375,1950,1,6.385194398997726,0,2,6.705639094860003,4.110873864173311,0.0,1,1,0,0.0,4,3,6.398594934535208,0,0,1.3862943611198906,0.6931471805599453,1,0.0,4,12.040614105490253
8,7.597396320212795,6.960347729101308,2.0,0.0,2003,9.145908511816794,7.602900462204755,2004,1,6.84587987526405,0,1,6.960347729101308,4.330733340286331,3.828641396489095,0,0,0,4.948759890378168,0,6,6.645090969505644,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.429220196836383
4,6.954638864880987,6.464588303689961,1.0,0.0,1885,9.287394001418473,7.578145472419466,1995,1,0.0,0,0,6.464588303689961,4.110873864173311,0.0,1,1,0,0.0,1,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.51293546492023
5,6.672032945461067,6.672032945461067,1.0,4.653960350157523,1948,8.699681400989514,7.575071699507561,1950,1,0.0,0,0,6.248042874508429,3.9318256327243257,0.0,1,1,0,0.0,4,0,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.652696102959753
5,7.325148957955575,6.677083461247136,0.0,0.0,1919,9.04793908261736,0.0,2005,0,6.255750041753367,1,0,6.677083461247136,4.454347296253507,0.0,1,0,0,0.0,4,6,0.0,0,0,0.6931471805599453,1.6094379124341003,2,4.976733742420574,3,11.652696102959753
6,7.520234556474628,7.520234556474628,2.0,6.559615237493242,1977,9.371778717853713,7.589841512182657,1977,1,0.0,0,1,7.038783541388542,4.663439094112067,4.812184355372417,0,0,0,0.0,2,1,6.175867270105761,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,12.154784614286667
6,7.526178913346146,6.902742737158593,1.0,6.09807428216624,1954,9.161780181360806,7.578145472419466,1972,1,6.461468176353717,0,0,6.311734809152915,4.330733340286331,0.0,0,0,0,5.209486152841421,4,5,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,4,11.827013315851762
7,7.266128779556451,5.953243334287785,2.0,5.5254529391317835,2000,8.955577146281511,7.601402334583733,2000,1,6.48768401848461,0,1,4.90527477843843,4.110873864173311,0.0,0,0,0,5.198497031265826,2,2,0.0,0,0,1.3862943611198906,1.6094379124341003,2,0.0,3,12.100717685412471
7,7.89989532313973,7.142827401161621,3.0,6.892641641172089,2007,9.20693457884135,7.60489448081162,2007,1,7.254884810077338,0,1,5.638354669333745,4.356708826689592,5.220355825078324,0,0,0,4.795790545596741,0,2,5.3981627015177525,0,0,0.0,1.6094379124341003,2,0.0,4,12.85832230788469
6,7.723120092266331,7.501082124259871,2.0,3.58351893845611,1953,9.952325334619427,7.577633832602728,1953,1,0.0,0,2,6.80903930604298,4.110873864173311,4.795790545596741,0,0,0,5.117993812416755,2,0,5.220355825078324,0,0,1.0986122886681098,1.0986122886681098,2,5.262690188904886,3,12.28765724080691
6,7.749753406274437,6.9363427358340495,1.0,6.652863029353347,1945,8.890135107818843,7.57353126274595,2002,1,6.785587645007929,0,1,4.653960350157523,4.127134385045092,0.0,0,1,0,5.41610040220442,4,0,0.0,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,12.466515835145202
6,7.285506548522785,6.593044534142437,2.0,6.040254711277414,1999,8.080546965824498,7.600902459542082,1999,1,6.593044534142437,0,1,5.739792912179234,3.5553480614894135,3.4965075614664802,0,1,0,0.0,2,2,7.029972911706386,0,0,1.3862943611198906,1.6094379124341003,2,0.0,2,12.07824495582233
5,6.996681488176539,6.996681488176539,1.0,5.14166355650266,1962,9.360224821513475,7.5822291942764615,1962,1,0.0,0,1,5.53338948872752,4.110873864173311,3.044522437723423,0,0,0,0.0,4,3,4.762173934797756,0,1,1.3862943611198906,1.6094379124341003,1,4.976733742420574,3,11.842236406331555
5,7.026426808699636,7.026426808699636,2.0,0.0,2006,9.052164937010307,7.60489448081162,2007,1,0.0,0,0,7.026426808699636,4.31748811353631,4.174387269895637,0,0,0,4.394449154672439,2,6,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,11.951186847493476
7,8.078067881815437,7.422971251049421,3.0,7.293697720601438,1990,9.423595190540022,7.596392304064196,1990,1,7.329093736246592,0,2,5.318119993844216,4.51085950651685,0.0,0,0,0,5.908082938168931,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,3,0.0,5,12.676079399771027
6,7.284134806195205,6.591673732008658,2.0,0.0,2005,9.043340831280013,7.603897968521881,2006,1,6.591673732008658,0,1,6.591673732008658,4.189654742026425,3.2188758248682006,0,0,0,0.0,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.0075668272517
6,6.8966943316227125,6.844815479208263,2.0,6.844815479208263,1969,9.973666387157374,7.585788821732034,1969,1,0.0,0,2,0.0,4.110873864173311,4.875197323201151,0,0,0,0.0,4,0,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,1,12.100717685412471
4,7.024649030453636,6.597145701886651,1.0,0.0,1939,8.709630081951286,7.590852123688581,1950,1,5.863631175598097,0,0,6.597145701886651,3.9318256327243257,0.0,1,1,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,4.948759890378168,3,11.51293546492023
6,6.985641817639208,6.985641817639208,1.0,6.3473892096560105,1958,9.155356063643422,7.580189417944541,1958,1,0.0,0,0,6.236369590203704,4.330733340286331,0.0,0,0,0,0.0,4,1,4.912654885736052,0,1,1.3862943611198906,1.0986122886681098,1,0.0,3,11.820417517632333
6,7.090076835776092,7.090076835776092,2.0,5.707110264748875,1993,8.973731569708402,7.597897950521784,1993,1,0.0,0,0,6.802394763324311,4.02535169073515,4.1588830833596715,0,0,0,0.0,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,11.944064817531656
6,7.369600720526409,7.217443431696533,2.0,0.0,1979,9.743553514619803,7.590852123688581,1998,1,0.0,0,1,7.217443431696533,3.8918202981106265,0.0,0,0,0,5.262690188904886,2,6,0.0,0,1,1.3862943611198906,1.0986122886681098,2,0.0,3,12.10625783509458
6,6.626717749249025,6.255750041753367,0.0,6.19644412779452,1935,8.821879862683842,0.0,1982,0,0.0,1,0,3.4339872044851463,4.110873864173311,0.0,1,0,0,3.9889840465642745,4,2,0.0,0,0,1.3862943611198906,0.6931471805599453,1,0.0,2,11.344518647594766
6,6.8658910748834385,6.983789965258135,2.0,4.795790545596741,1976,8.502891406705377,7.589841512182657,1976,1,0.0,0,1,6.8658910748834385,4.110873864173311,5.327876168789581,0,0,0,0.0,2,0,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,2,11.759793355371237
5,6.734591659972948,6.511745329644728,0.0,4.762173934797756,1930,8.386856689688234,0.0,1950,1,0.0,0,1,6.322565239927284,4.02535169073515,0.0,1,0,0,0.0,4,3,0.0,0,0,1.3862943611198906,1.0986122886681098,1,0.0,3,11.373674891823535
6,7.207118856207756,6.493753839851686,2.0,6.240275845170769,1966,8.934718614016768,7.584264818389059,1966,1,6.535241271013659,0,1,5.003946305945459,4.248495242049359,4.6913478822291435,0,0,0,5.241747015059643,4,1,5.58724865840025,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.951186847493476
5,6.960347729101308,6.9167150203536085,2.0,6.342121418721152,1958,9.102086786535928,7.6004023345004,1991,1,0.0,0,0,6.025865973825314,4.248495242049359,4.394449154672439,0,0,0,0.0,4,5,4.454347296253507,0,0,0.0,1.6094379124341003,1,0.0,3,11.918397239722838
7,7.67693714581808,6.829793737512425,2.0,6.100318952020064,1966,9.561067663645012,7.584264818389059,1966,1,6.848005274576363,0,2,6.173786103901937,4.48863636973214,4.204692619390966,0,0,0,4.663439094112067,4,5,5.736572297479192,0,1,1.0986122886681098,1.6094379124341003,2,0.0,4,12.328294703023394
6,7.628031126930335,6.900730664045173,2.0,6.54534966033442,2000,9.411238314343073,7.601402334583733,2000,1,6.940222469119639,0,1,5.697093486505405,4.110873864173311,3.8918202981106265,0,0,0,3.2188758248682006,2,2,3.713572066704308,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,12.404927602627597
5,7.191429330036379,6.96979066990159,2.0,6.0063531596017325,1959,8.907747686788648,7.5883236773352225,2002,1,0.0,0,0,6.490723534502507,4.330733340286331,0.0,0,1,0,0.0,4,5,0.0,0,0,1.0986122886681098,1.6094379124341003,1,0.0,3,11.923384748066601
8,7.167809184316444,7.145196134997171,2.0,6.913737350659685,2001,8.832587702434553,7.601901959875166,2002,1,0.0,0,0,5.572154032177765,4.110873864173311,3.258096538021482,0,0,0,5.262690188904886,0,2,4.919980925828125,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,12.301387370778713
5,7.451241684987676,7.2875606403097235,2.0,6.3473892096560105,1968,9.243388226022383,7.585281078639126,1993,1,0.0,0,1,6.79346613258001,4.3694478524670215,4.574710978503383,0,0,0,0.0,4,5,0.0,0,1,1.3862943611198906,1.6094379124341003,2,5.198497031265826,3,12.100717685412471
7,7.428333194190806,7.173958319756794,2.0,0.0,1970,9.249657234353133,7.58629630715272,1970,1,0.0,0,1,7.173958319756794,4.394449154672439,0.0,0,0,0,4.59511985013459,4,6,5.666426688112432,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,12.066816325306588
5,7.102499355774649,7.102499355774649,1.0,6.54534966033442,1967,9.245321340871428,7.584773077612199,1967,1,0.0,0,1,6.253828811575473,4.110873864173311,4.718498871295094,0,0,0,0.0,4,1,5.2832037287379885,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,11.870606902224587
7,7.580699752224563,7.553810852008231,3.0,0.0,1988,9.312084355859467,7.595889917718538,1989,1,0.0,0,0,7.553810852008231,4.418840607796598,0.0,0,0,0,0.0,4,6,4.2626798770413155,0,0,1.3862943611198906,1.6094379124341003,3,0.0,5,12.049424683420915
8,7.52456122628536,6.912742820493176,3.0,6.505784060128229,1999,9.112396727646056,7.600902459542082,2000,1,6.744059186311348,0,2,5.820082930352362,4.30406509320417,4.672828834461906,0,0,0,5.41610040220442,2,2,5.771441123130016,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.345838935721968
6,7.475905969367397,6.834108738813838,2.0,6.71174039505618,1997,9.64387450001194,7.599901959208498,1997,1,6.729824070489475,0,0,4.68213122712422,4.189654742026425,4.605170185988092,0,0,0,5.6240175061873385,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.352339472153524
4,6.762729506931879,6.762729506931879,0.0,6.07073772800249,1971,9.259225769705994,0.0,1971,1,0.0,0,1,6.07073772800249,4.2626798770413155,0.0,0,0,0,0.0,4,0,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.652696102959753
7,7.45876269238096,7.45876269238096,2.0,7.170888478512505,2005,9.362718052397065,7.603897968521881,2005,1,0.0,0,0,6.075346031088684,4.3694478524670215,3.2188758248682006,0,0,0,5.081404364984463,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.468440756144114
5,7.234177179749849,6.814542897259958,2.0,6.230481447578482,1952,9.050288983827956,7.601402334583733,1952,1,6.16541785423142,0,0,6.0014148779611505,4.276666119016055,0.0,0,1,0,0.0,4,5,0.0,0,0,1.3862943611198906,0.6931471805599453,2,0.0,4,12.019749091416921
7,7.31455283232408,7.307202314764738,2.0,6.522092798170152,1999,9.243388226022383,7.600902459542082,1999,1,0.0,0,0,6.699500340161678,4.3694478524670215,3.4011973816621555,0,0,0,4.976733742420574,2,2,5.214935757608986,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.225880174775122
5,7.455298485683291,7.455298485683291,2.0,7.195187320178709,1963,9.116139576577355,7.582738488914411,1963,1,0.0,0,0,5.983936280687191,4.2626798770413155,0.0,1,1,0,0.0,4,5,5.820082930352362,0,0,1.3862943611198906,1.6094379124341003,2,0.0,6,11.736077016252437
6,7.444248649496705,6.878326468291325,2.0,0.0,2004,7.833203948641057,7.60339933974067,2006,1,6.606650186198215,0,0,6.878326468291325,3.2188758248682006,3.713572066704308,1,1,0,0.0,2,6,3.9318256327243257,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,11.775297421715827
5,6.775366090936392,6.573680166960646,1.0,5.3471075307174685,1931,8.71948076085107,7.566311014772463,1993,1,0.0,0,0,6.2285110035911835,3.9512437185814275,0.0,1,1,0,3.8918202981106265,4,1,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.561725152903833
7,7.618742377670413,6.785587645007929,2.0,0.0,2001,9.159678457173955,7.601901959875166,2001,1,7.049254841255837,0,1,6.785587645007929,4.110873864173311,3.8918202981106265,0,0,0,4.976733742420574,2,6,5.198497031265826,0,0,1.0986122886681098,1.6094379124341003,2,0.0,3,12.312686874960354
7,6.985641817639208,6.985641817639208,0.0,6.523562306149512,2004,8.922791623969637,0.0,2005,1,0.0,0,0,5.993961427306569,4.1588830833596715,0.0,0,0,0,0.0,2,2,4.795790545596741,0,0,1.0986122886681098,1.6094379124341003,1,0.0,3,11.856522261533737
5,7.20414929203594,6.799055862058796,1.0,0.0,1936,8.738895704934043,7.5688956634069955,1950,1,6.1070228877422545,0,0,6.799055862058796,4.110873864173311,4.74493212836325,1,1,0,5.303304908059076,2,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,3,11.652696102959753
5,6.877296071497429,6.877296071497429,2.0,6.57507584059962,1975,9.24541789858888,7.588829878307813,1975,1,0.0,0,0,5.537334267018537,4.795790545596741,0.0,0,0,0,0.0,4,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,3,11.711784520403112
8,7.444833273892193,7.444833273892193,3.0,7.244941546337007,2007,9.539068413863964,7.60489448081162,2008,1,0.0,0,1,5.739792912179234,4.68213122712422,4.634728988229636,0,0,0,0.0,0,2,6.07993319509559,0,1,1.0986122886681098,1.6094379124341003,2,0.0,2,12.827731880206521
6,7.597897950521784,6.716594773520978,2.0,6.0330862217988015,1971,9.602652693506046,7.586803535162581,1971,1,6.799055862058796,0,1,6.016157159698354,4.110873864173311,4.204692619390966,0,0,0,0.0,4,5,5.53338948872752,0,1,1.3862943611198906,1.6094379124341003,2,0.0,4,12.154784614286667
6,7.133295954896068,7.3796321526095525,2.0,6.063785208687608,1960,9.510519035757246,7.581209826196346,1975,1,0.0,0,1,4.543294782270004,4.110873864173311,0.0,0,0,0,6.016157159698354,2,1,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,1,12.367345048436391
6,7.0909098220799835,7.0909098220799835,1.0,0.0,1923,9.33617975681533,7.562161631225652,1950,1,0.0,0,0,7.0909098220799835,4.442651256490317,0.0,1,1,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,5.43372200355424,4,11.736077016252437
6,7.00033446027523,6.35088571671474,0.0,0.0,1924,9.169622538697624,0.0,1950,0,6.263398262591624,1,0,6.35088571671474,4.110873864173311,2.1972245773362196,0,0,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,4.859812404361672,2,11.277215789596893
5,6.947937068614969,0.0,2.0,0.0,1950,8.881975184248867,7.576097340623111,1950,1,0.0,0,0,0.0,4.110873864173311,0.0,0,1,0,0.0,3,4,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,2,11.603688960617083
8,7.585281078639126,6.652863029353347,3.0,0.0,2009,9.392995206560258,7.605890001053122,2010,1,7.085901464365611,0,1,6.652863029353347,4.532599493153256,4.330733340286331,0,0,0,0.0,0,6,4.442651256490317,0,0,0.0,1.6094379124341003,2,0.0,4,12.504327379899443
7,7.5745584842024805,6.899723107284872,2.0,5.407171771460119,2004,9.437714959818209,7.60339933974067,2005,1,6.863803391452954,0,1,6.646390514847729,4.61512051684126,4.919980925828125,0,0,0,0.0,2,2,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.448630513463613
7,7.809135398120538,7.239214973779806,2.0,4.060443010546419,2005,9.87194528452625,7.604396348796338,2006,1,6.976348070447749,0,1,7.197435354096591,4.90527477843843,4.890349128221754,0,0,0,5.480638923341991,2,2,6.124683390894205,0,1,1.0986122886681098,1.6094379124341003,2,0.0,4,12.676079399771027
6,7.117205503164344,7.117205503164344,2.0,6.493753839851686,1984,9.316590491818841,7.59337419312129,1984,1,0.0,0,0,6.35088571671474,4.110873864173311,0.0,0,0,0,0.0,2,1,0.0,0,1,1.3862943611198906,1.6094379124341003,2,0.0,3,11.998439434579149
9,7.889459149404524,7.360739903058278,3.0,6.92461239604856,2003,9.524347869595513,7.602900462204755,2004,1,7.00033446027523,0,2,6.322565239927284,4.709530201312334,0.0,0,0,0,5.993961427306569,0,2,6.499787040655854,0,0,0.0,1.6094379124341003,2,0.0,3,12.929993908996359
7,7.340835554123275,7.340835554123275,2.0,7.091742115095153,2005,9.407796816354407,7.603897968521881,2005,1,0.0,0,1,5.831882477283517,4.564348191467836,4.2626798770413155,0,0,0,0.0,2,1,5.424950017481403,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.301387370778713
4,6.78332520060396,6.78332520060396,0.0,0.0,1956,8.612685172875459,0.0,1956,1,0.0,0,0,6.78332520060396,4.02535169073515,0.0,0,0,0,0.0,4,6,0.0,0,0,1.3862943611198906,1.6094379124341003,1,0.0,1,11.544433821905134
6,7.388327859577107,7.047517221357296,1.0,5.916202062607435,1926,8.594339400592892,7.563719668414366,2004,1,6.148468295917647,0,0,6.659293919683638,3.713572066704308,0.0,1,1,0,0.0,4,3,0.0,0,0,1.0986122886681098,1.0986122886681098,2,5.214935757608986,3,11.931642378754141
5,7.212294468500341,6.4692503167957724,0.0,5.863631175598097,1940,9.220983532074662,0.0,1999,1,6.306275286948016,0,0,4.727387818712341,4.143134726391533,0.0,0,0,0,4.948759890378168,4,0,0.0,0,0,1.3862943611198906,1.0986122886681098,2,0.0,4,11.755879486687116
5,7.532623618788788,7.388946097618437,1.0,5.940171252720432,1955,9.278839788400875,7.578656850594762,1993,1,0.0,0,3,6.154858094016418,4.110873864173311,0.0,0,0,0,6.1675164908883415,4,3,0.0,0,1,1.3862943611198906,1.6094379124341003,1,0.0,2,12.154784614286667
8,7.6787889981991535,7.367077059881012,3.0,7.161622002939187,2007,9.265112607823163,7.60489448081162,2007,1,6.313548046277095,0,1,5.68697535633982,4.465908118654584,4.795790545596741,0,0,0,5.187385805840755,0,2,5.707110264748875,0,1,0.0,1.6094379124341003,1,0.0,3,12.693501691489768
7,7.450660796211539,6.734591659972948,2.0,0.0,2004,9.0173622349937,7.60339933974067,2004,1,6.78105762593618,0,1,6.734591659972948,4.143134726391533,3.8918202981106265,0,0,0,4.61512051684126,2,6,0.0,0,1,1.0986122886681098,1.6094379124341003,2,0.0,3,12.119975396053194
8,7.443078374348516,7.430707082545968,2.0,0.0,1981,9.72136597574484,7.591861714889934,1981,1,0.0,0,1,7.430707082545968,4.110873864173311,4.174387269895637,0,0,0,6.354370040797351,2,6,6.483107351457199,0,1,1.3862943611198906,1.6094379124341003,2,0.0,2,12.337105293891872
